player_id,player_name,team_id,player_role
25907144,Cr1t-,39,Support
59752811,Bloody Nine,8604954,Support
70388657,Dendi,8376426,Mid
81475303,Yamsun,8728920,Core
84429681,Moo,8728920,Core
86692726,Yanbura,7626304,Support
86723143,Funn1k,8376426,Core
86745912,天鸽,39,Core
87063175,Lelis,8728920,Support
94155156,Fly,39,Support
97658618,Timado,8260983,Core
98961223,albinozebra1,8261882,NA
109063883,ducho0,7626304,Core
110448679,Husky,8728920,Support
113619848,Lodine,8376426,Support
124127745,Braxie-,8740972,Support
126212866,SaberLight,39,Core
126238768,Gunnar,8728920,Mid
136829091,Whitemon,8260983,Support
154715080,Abed,39,Mid
160119017,Fayde,8261882,NA
172739956,솔지xx,8261882,NA
173971950,HitinmunE,8261882,NA
184620877,kasane,8260983,Core
191362875,Speeed,8604954,Core
220114337,lundd,7626304,Mid
230580807,Kitzz,8261882,NA
232754619,Satoshi-,8740972,Core
238239590,Bryle,8260983,Mid
298831966,steel-,8740972,Mid
314584168,CTOMAHEH1,8376426,Support
346412363,Ari,8260983,Support
349310876,MoOz,8604954,Support
361688848,dnm ,8604954,Core
396792504,N1ne,7626304,Support
412413765,StoneBank,8376426,Core
425224180,Leônidas,7626304,Core
872625732,Blessed kid,8740972,Mid
1019721177,Tokaya,8740972,Support
1035128290,red2,8604954,Mid
