player_id,player_name,team_id,player_role
25907144,Cr1t-,39,Support
41637292,Sunlight,8604954,Core
59752811,Bloody Nine,8604954,Support
70388657,Dendi,8376426,Mid
81475303,Yamsun,8728920,Core
84429681,Moo,8728920,Core
86723143,Funn1k,8376426,Core
86726887,MSS,8606828,Support
86745912,天鸽,39,Core
87063175,Lelis,8728920,Support
94155156,Fly,39,Support
97658618,Timado,8260983,NA
98961223,albinozebra1,8261882,NA
108452107,YS,8606828,Core
110448679,Husky,8728920,Support
110583422,Samson,8606828,Support
113619848,Lodine,8376426,Support
114585639,Lil_Nick,8606828,Core
126212866,SaberLight,39,Core
126238768,Gunnar,8728920,Mid
136829091,Whitemon,8260983,NA
154715080,Abed,39,Mid
154974246,RCY,8604954,Mid
155370747,ruustle,8604954,Core
160119017,Fayde,8261882,NA
169405715,Giant,8607159,Support
172739956,솔지xx,8261882,NA
173971950,HitinmunE,8261882,NA
180775030,Alone <,8606828,Mid
184620877,kasane,8260983,NA
191362875,Speeed,8607159,Core
230580807,Kitzz,8261882,NA
236858633,FLee,8604954,Support
238239590,Bryle,8260983,NA
314584168,CTOMAHEH1,8376426,Support
346412363,Ari,8260983,NA
349310876,MoOz,8607159,Support
361688848,dnm ,8607159,Core
412413765,StoneBank,8376426,Core
1035128290,red2,8607159,Mid
