player_id,player_name,team_id,player_role
25907144,Cr1t-,39,Support
41637292,Sunlight,8606828,Core
70388657,Dendi,8376426,Mid
81475303,Yamsun,8728920,Core
84429681,Moo,8728920,Core
86723143,Funn1k,8376426,Core
86745912,天鸽,39,Core
86850560,wij,8740972,Support
86975889,Monster,8740972,Core
87063175,Lelis,8728920,Core
94155156,Fly,39,Support
96189126,.Ark,8606828,Core
97658618,Timado,8260983,Core
98961223,albinozebra1,8607159,Support
110448679,Husky,8728920,Support
110583422,Samson,8606828,Support
113619848,Lodine,8376426,Support
116293223,Soul光,8740972,Mid
126212866,SaberLight,39,Core
126238768,Gunnar,8728920,Mid
126422920,Rises,8740972,Core
136829091,Whitemon,8260983,Support
154715080,Abed,39,Mid
177953305,Tiger,8740972,Support
178692606,love,7390454,Support
184620877,kasane,8260983,Core
191362875,Speeed,8607159,Core
230580807,Kitzz,8607159,Mid
236858633,FLee,8606828,Support
238239590,Bryle,8260983,Mid
276742666,Napkin,7390454,Core
279559282,babitich,8606828,Mid
314584168,CTOMAHEH1,8607159,Support
346412363,Ari,8260983,Support
349310876,MoOz,8376426,Support
361688848,dnm ,8607159,Core
368917218,layme`,7390454,Core
396792504,N1ne,7390454,Support
412413765,StoneBank,8376426,Core
412758827,esK,7390454,Mid
