player_id,series_id,series_type,match_id,start_time,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
277141004,602743,1,6222355816,1634216172,3.5999999999999996,2.1,0.945,1.188,1,0,2.4000000000000004,0,0.5,0.5,0,0.10257315,12.335573149999998
143693439,602743,1,6222355816,1634216172,0.6,2.4,0.28200000000000003,0.718,0,0,2.0999999999999996,5.5,2.5,1,0,0.3909607,15.4909607
107803494,602743,1,6222355816,1634216172,1.7999999999999998,2.1,0.78,0.968,1,0,2.4000000000000004,0,0,3.25,0,0.5029175,12.8009175
138543123,602743,1,6222355816,1634216172,1.5,1.8,0.276,0.656,1,0,2.0999999999999996,3.5,0.5,0.75,0,2.37096575,14.45296575
134276083,602743,1,6222355816,1634216172,1.5,2.1,0.954,1.104,4,0,2.0000001,0,1,0,0,0.2032837,12.8612838
86745912,602743,1,6222355816,1634216172,1.7999999999999998,2.4,1.179,1.316,6,2,2.0000001,0,1,0.75,0,1.31547535,19.76047545
154715080,602743,1,6222355816,1634216172,1.7999999999999998,2.4,0.891,0.984,0,0,2.6000001,0.5,2,2.75,4,2.042637,19.967637099999997
94155156,602743,1,6222355816,1634216172,0,0.8999999999999999,0.114,0.432,0,0,1.2000000000000002,6.5,0,0.75,0,5.4027885,15.2987885
84772440,602743,1,6222355816,1634216172,0.3,0.6000000000000001,0.453,0.624,0,0,1.40000001,0,0,0.75,0,0,4.127000010000001
25907144,602743,1,6222355816,1634216172,0.6,-0.2999999999999998,0.045,0.388,0,0,1.7999999999999998,1.5,1.5,0,0,0,5.5329999999999995
277141004,602743,1,6222256714,1634211119,3,0.6000000000000001,1.737,1.506,2,1,2.18181825,0,0.5,1.25,4,2.61045285,20.3852711
143693439,602743,1,6222256714,1634211119,0.3,-0.2999999999999998,0.711,0.844,2,0,1.72727268,6.5,1,0.25,0,0,13.03227268
107803494,602743,1,6222256714,1634211119,4.5,1.2000000000000002,1.602,1.448,3,0,2.27272725,0,1.5,3,0,0,18.52272725
134276083,602743,1,6222256714,1634211119,0.8999999999999999,1.8,0.729,0.786,2,0,1.72727268,0,2,0.75,0,2.16866265,12.86093533
138543123,602743,1,6222256714,1634211119,0.6,0.30000000000000027,0.3,0.56,0,0,1.5454545,7,2,1.5,0,6.0668312,19.8722857
86745912,602743,1,6222256714,1634211119,3.3,1.5,1.551,1.298,3,0,2.2105263,0,2,1.75,0,0,16.6095263
154715080,602743,1,6222256714,1634211119,2.6999999999999997,0.8999999999999999,1.257,1.118,0,2,2.1315789,0.5,1,5.5,0,1.7752676000000005,18.8818465
94155156,602743,1,6222256714,1634211119,1.7999999999999998,0.6000000000000001,0.189,0.634,0,0,2.1315789,11,0.5,1.25,0,5.8937930000000005,23.9983719
84772440,602743,1,6222256714,1634211119,1.2,0.30000000000000027,0.951,0.868,2,1,1.26315789,0,0,0.25,0,2.6039589000000003,10.436116790000002
25907144,602743,1,6222256714,1634211119,2.1,1.8,0.219,0.66,0,0,2.52631581,1.5,0.5,2,0,3.6520073,14.95732311
134276083,602743,1,6222200561,1634207943,0,2.1,0.402,0.63,1,0,2.4000000000000004,0,0.5,0.25,0,0.1003418,7.3823418
277141004,602743,1,6222200561,1634207943,0.3,2.1,0.633,0.984,0,0,0.6000000000000001,0,0,0,0,0.4515381,5.068538099999999
138543123,602743,1,6222200561,1634207943,0.6,1.5,0.12,0.458,0,0,3,3,1,0.5,4,2.2496505,16.427650500000002
107803494,602743,1,6222200561,1634207943,0.3,1.8,0.45,0.712,0,0,1.2000000000000002,0,0.5,1.75,0,0.33395995,7.04595995
143693439,602743,1,6222200561,1634207943,0.3,1.8,0.156,0.496,0,0,1.2000000000000002,2.5,0,0.25,0,0.6061279500000001,7.30812795
86745912,602743,1,6222200561,1634207943,1.2,2.7,0.501,1.022,1,0,1.5789474,0.5,2.5,1,0,0,12.0019474
154715080,602743,1,6222200561,1634207943,1.7999999999999998,3,0.393,0.924,0,0,2.3684211,0.5,0,2.5,0,1.48131695,12.96673805
94155156,602743,1,6222200561,1634207943,0.3,2.4,0.099,0.53,0,0,2.2105263,2.5,1,0.25,0,0.3986084,9.6881347
84772440,602743,1,6222200561,1634207943,0.8999999999999999,3,0.486,0.946,2,0,1.26315789,0,0,0.25,0,0.3725647,9.21772259
25907144,602743,1,6222200561,1634207943,1.5,2.4,0.045,0.536,1,1,1.8947367,1.5,2,0.5,0,0.30232545000000005,12.67806215
137193239,602455,1,6220239665,1634067740,0.8999999999999999,0.8999999999999999,0.948,0.958,1,0,1.92857139,0,1,1.25,0,1.3942444,10.27881579
106863163,602455,1,6220239665,1634067740,2.1,0.8999999999999999,0.924,0.986,0,1,2.35714281,0.5,1,1.5,0,1.5357585,12.80290131
139937922,602455,1,6220239665,1634067740,0.3,0.8999999999999999,0.687,0.786,0,0,1.5,0,0,0.25,0,1.4497870000000002,5.872787000000001
