player_id,player_name,team_id,player_role
25907144,Cr1t-,39,Support
26771994,JerAx,39,Support
86745912,天鸽,39,Core
124801257,Nightfall 凛,39,Core
154715080,Abed,39,Mid
98172857,MiLAN,7390454,NA
108452107,Yawar,7390454,NA
169025618,KheZu,7390454,NA
193884241,ponlo,7390454,NA
221666230,Quinn,7390454,NA
50828662,ZFreek,7819028,NA
84429681,Moo,7819028,NA
86822085,Costabile,7819028,NA
110448679,Husky,7819028,NA
126238768,Gunnar,7819028,NA
1138108910,Crow,8180753,Support
1138610285,Pale Horse,8180753,Core
1138635322,Gremlo,8180753,Core
1261414529,Monkey,8180753,Core
1262036558,Forsaken Oracle,8180753,Mid
88153289,dunha1,8260932,Support
104275965,Jubei,8260932,Support
126422920,Rises,8260932,Core
166178728,zero,8260932,Core
329977411,high_shaggy,8260932,Mid
38628747,MoonMeander,8260983,Support
97658618,Timado,8260983,Core
126212866,SabeRLighT-,8260983,Core
145550466,DuBu,8260983,Support
238239590,Bryle,8260983,Mid
94364925,oli,8272699,Core
114585639,Lil_Nick,8272699,Core
115141430,Ryoya,8272699,Mid
192120253,empyreaN,8272699,Support
236858633,FLee,8272699,Support
81475303,Yves,8376426,Core
110583422,Sam,8376426,Support
138880576,Davai Lama,8376426,Core
153125655,Alex,8376426,Support
412758827,esK,8376426,Mid
