player_id,player_name,team_id,player_role
9403474,yamich,8724984,Support
10366616,Sneyking,8291895,Support
25907144,Cr1t-,39,Support
54580962,iNsania,2163,Support
56351509,DM,8724984,Core
72312627,MATUMBAMAN,2163,Core
73562326,zai,2163,Core
77490514,Boxi,2163,Support
86698277,33,8291895,Core
86726887,MSS,7390454,Support
86745912,天鸽,39,Core
86799300,Fata,7390454,Support
87012746,kpii,8597976,Core
87063175,LESLÃO,7390454,Core
90125566,Misha,2586976,Support
93618577,bzm,2586976,Mid
94155156,Fly,39,Support
94296097,xNova,6209804,Support
94738847,Chalice,6209804,Core
94786276,Nine,8291895,Mid
96803083,Stormstormer,8605863,Mid
100058342,skiter,8291895,Core
100471531,J,350190,NA
100594231,skem,7732977,Support
102099826,DJ,350190,NA
103735745,Saksa,8291895,Support
106573901,No[o]ne-,36,Mid
106863163,Somnus,6209804,Mid
107803494,Ori,6209166,NA
108452107,Yawar,7390454,Core
111114687,y`,15,Support
113331514,Miposhka,7119388,NA
117089283,PandaMoo,7391077,Support
117514269,laise,36,Core
118134220,Faith_bian,15,Core
119631156,XstiNgerX,8254400,Support
124801257,Nightfall 凛,39,Core
127565532,Fishman,8605863,Support
129958758,Xxs,6209166,NA
132309493,Raven,350190,NA
132851371,RAMZES666,8724984,Core
134556694,Solo,36,Support
139876032,kaka,6209804,Support
140288368,Tobi,8605863,Core
143278997,Hyde-,8597976,Support
148215639,Monet,6209166,NA
148526973,Jaunuel,350190,NA
152455523,V-Tune,36,Core
152962063,m1CKe,2163,Mid
153836240,C. smile  <,8254400,Mid
154715080,Abed,39,Mid
155332459,Matthew,7391077,Support
155494381,TIMS,7732977,Support
156328257,Fbz,7732977,Core
157475523,XinQ,15,Support
157989498,Gōjira,8254400,Support
164532005,Armel,350190,NA
164685175,K1,8254400,Core
167976729,Yuragi,2586976,Core
173978074,NothingToSay,15,Mid
175311897,swedenstrong,36,Support
183378746,皮球,6209166,NA
183719386,AMMAR_THE_F,2586976,Core
193815691,Q,8597976,Support
196878136,Kataomi`,8605863,Support
206642367,Ghost,6209804,Core
207829314,BoBoKa,6209166,NA
217472313,Xakoda,8724984,Support
221666230,Quinn,7390454,Mid
256156323,Mira,7119388,NA
292921272,Wisper ,8254400,Core
301750126,Mikoto,8597976,Mid
302214028,CoLLapse,7119388,NA
321580662,YATOROGOD,7119388,NA
324277900,Yopaj-,7732977,Mid
331855530,Pure,8605863,Core
339235645,Pakazs,7391077,Core
352545711,DarkMago♥,7391077,Mid
375507918,23savage,8597976,Core
392565237,JACKBOYS,7732977,Core
401792574,Taiga,2586976,Support
408729743,Sacred,7391077,Core
431770905,TORONTOTOKYO,7119388,NA
480412663,gpk~,8724984,Mid
898754153,萧瑟,15,Core
