player_id,player_name,team_id,player_role
10366616,Sneyking,8291895,Support
16497807,tOfu,8599101,Support
25907144,Cr1t-,39,Support
26771994,JerAx,39,Support
38628747,MoonMeander,8260983,Support
54580962,iNsania,2163,Support
72312627,MATUMBAMAN,2163,Core
73562326,zai,2163,Core
77490514,Boxi,2163,Support
86698277,33,8291895,Core
86745912,天鸽,39,Core
90125566,Misha,2586976,Support
90423751,Bignum,8255888,Support
91460772,Slayer,8255888,Support
91730177,Seleri,8599101,Support
93618577,bzm,2586976,Mid
94281932,Karl,8214850,Mid
94786276,Nine,8291895,Mid
97590558,Ace,8599101,Core
97658618,Timado,8260983,Core
100058342,skiter,8291895,Core
100471531,J,350190,Core
100594231,skem,7732977,Support
102099826,DJ,350190,Support
103735745,Saksa,8291895,Support
106305042,Larl,8721219,Mid
113331514,Miposhka,7119388,Support
116934015,dyrachyo,8599101,Core
117089283,PandaMoo,7391077,Support
117421467,SoNNeikO,8721219,Support
119631156,XstiNgerX,8254400,Support
121404228,Xepher,8214850,Support
124801257,Nightfall 凛,39,Core
126212866,SabeRLighT-,8260983,Core
132309493,Raven,350190,Core
136829091,Whitemon,8214850,Support
145550466,DuBu,8260983,Support
148526973,Jaunuel,350190,Support
152545459,Gabbi,8214850,Core
152962063,m1CKe,2163,Mid
153836240,C. smile  <,8254400,Mid
154715080,Abed,39,Mid
155332459,Matthew,7391077,Support
155494381,TIMS,7732977,Support
156328257,Fbz,7732977,Core
157989498,Gōjira,8254400,Support
164532005,Armel,350190,Mid
164685175,K1,8254400,Core
165390194,Dinozavrik,8255888,Core
167976729,Yuragi,2586976,Core
177411785,Daxak,8721219,Core
183719386,AMMAR_THE_F,2586976,Core
184950344,Kuku,8214850,Core
190826739,BOOM,8599101,Mid
195108598,Noticed,8721219,Core
196482746,Ainkrad,8255888,Mid
235505993,Forcemajor,8721219,Support
238239590,Bryle,8260983,Mid
256156323,Mira,7119388,Support
292921272,Wisper ,8254400,Core
302214028,CoLLapse,7119388,Core
321580662,YATOROGOD,7119388,Core
324277900,Yopaj-,7732977,Mid
339235645,Pakazs,7391077,Core
352545711,DarkMago♥,7391077,Mid
363871826,PETUSHARA,8255888,Core
392565237,JACKBOYS,7732977,Core
401792574,Taiga,2586976,Support
408729743,Sacred,7391077,Core
431770905,TORONTOTOKYO,7119388,Mid
